ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
6049,1982,Master,Living Together,73450.0,0,0,12/05/2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,SP
5234,1967,Master,Living Together,30753.0,1,1,07/11/2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA
5253,1956,Master,Living Together,54603.0,1,1,07/09/2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,SP
9743,1955,Bachelor,Married,76998.0,0,1,01/11/2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,CA
6488,1959,PhD,Married,38829.0,0,1,04/06/2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,GER
3194,1974,PhD,Single,71466.0,0,0,04/05/2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,CA
231,1956,Master,Living Together,28839.0,1,1,03/11/2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,SP
9697,1951,Bachelor,Married,53790.0,0,2,03/06/2014,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,SP
4676,1951,Master,Widow,73705.0,0,2,03/05/2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP
2005,1990,Bachelor,Married,35765.0,1,0,12/11/2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,CA
6825,1953,Bachelor,Living Together,41452.0,1,1,03/06/2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,CA
2278,1985,Master,Single,33812.0,1,0,11/03/2012,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,US
4915,1956,Master,Married,53230.0,0,1,08/03/2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,GER
3010,1989,Master,Living Together,88420.0,0,0,05/02/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,SP
2564,1953,Bachelor,Living Together,61278.0,0,1,01/04/2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,SP
6131,1980,Master,Married,70829.0,1,1,12/01/2013,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,SP
10379,1962,Master,Single,59247.0,0,2,11/08/2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP
606,1967,Bachelor,Single,25930.0,1,1,10/10/2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP
7801,1959,Bachelor,Living Together,54753.0,0,1,09/12/2013,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,SA
2445,1974,PhD,Living Together,28440.0,1,0,07/07/2013,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP
5346,1973,Master,Married,23559.0,1,0,07/03/2013,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER
5176,1988,Bachelor,Living Together,29604.0,1,0,12/08/2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,SA
8015,1962,PhD,Divorced,85696.0,0,0,05/03/2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP
1745,1962,PhD,Divorced,85696.0,0,0,05/03/2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP
6991,1951,Bachelor,Divorced,43185.0,0,1,04/10/2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,AUS
8132,1975,PhD,Married,60631.0,1,1,04/05/2013,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,GER
503,1985,Master,Married,20559.0,1,0,03/12/2013,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,AUS
8148,1956,Master,Living Together,50898.0,1,1,01/08/2013,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,SA
2736,1978,Bachelor,Married,73807.0,0,1,01/02/2013,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,IND
8162,1956,Master,Living Together,14661.0,0,0,01/01/2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP
7706,1975,Master,Living Together,46772.0,0,1,11/07/2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,CA
2986,1976,Bachelor,Married,30772.0,1,1,03/12/2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,CA
10812,1978,PhD,Married,46377.0,1,0,03/01/2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,SA
4554,1965,Bachelor,Living Together,47009.0,0,1,10/01/2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,SP
5316,1976,Master,Living Together,21024.0,0,0,07/04/2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,SP
7892,1969,Bachelor,Single,18589.0,0,0,01/02/2013,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,US
2975,1976,Bachelor,Living Together,85606.0,0,1,11/12/2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,SP
5043,1951,High School,Married,26997.0,0,0,11/05/2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,SP
832,1966,PhD,Living Together,65814.0,0,1,03/02/2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,SP
11030,1976,Master,Married,33181.0,1,0,01/03/2014,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,SP
450,1958,Master,Living Together,42315.0,0,1,07/12/2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,US
4990,1954,Bachelor,Married,59111.0,0,0,05/02/2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,AUS
1357,1970,Bachelor,Living Together,74854.0,1,2,04/08/2013,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,GER
5667,1964,PhD,Married,60896.0,0,1,10/11/2012,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,CA
1291,1978,PhD,Living Together,27683.0,1,0,08/04/2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP
8182,1984,Bachelor,Married,23228.0,1,0,01/05/2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,CA
7128,1977,PhD,Single,42997.0,1,1,12/07/2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,SP
7755,1954,PhD,Married,57744.0,0,1,11/12/2013,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,SP
20,1965,Master,Married,46891.0,0,1,09/01/2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER
2246,1965,Master,Married,46891.0,0,1,09/01/2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,SP
6619,1978,Bachelor,Married,38415.0,1,1,01/02/2013,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,SP
4817,1956,Bachelor,Divorced,22304.0,0,0,08/04/2012,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,SP
6237,1966,PhD,Single,7144.0,0,2,12/07/2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,SP
6515,1977,Bachelor,Living Together,39771.0,1,0,12/06/2013,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,SA
5954,1972,Master,Divorced,42618.0,1,0,10/09/2013,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,SP
7938,1958,PhD,Living Together,51518.0,0,1,10/03/2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,GER
961,1972,Bachelor,Married,74716.0,0,1,09/12/2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,SP
1764,1975,Bachelor,Single,33955.0,1,0,08/09/2013,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,SA
5631,1991,Bachelor,Single,49767.0,0,0,05/02/2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,US
123,1951,Bachelor,Widow,67046.0,0,1,01/06/2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,AUS
7396,1966,Bachelor,Married,80398.0,0,0,11/10/2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,SP
3298,1956,Master,Married,52973.0,0,1,11/08/2012,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,SA
6730,1954,Bachelor,Married,38998.0,1,1,11/03/2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SP
9916,1954,Bachelor,Married,38998.0,1,1,11/03/2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SA
3745,1988,Master,Married,23331.0,1,0,09/04/2012,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,IND
9135,1950,Bachelor,Living Together,27203.0,1,1,08/06/2012,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,SP
1755,1988,Master,Living Together,45204.0,1,0,04/11/2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,SA
2875,1978,Bachelor,Married,67023.0,0,0,03/04/2014,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,SP
2008,1978,Bachelor,Married,77583.0,0,0,02/10/2014,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,SA
4440,1964,Master,Married,64100.0,0,1,09/10/2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,SA
6262,1962,Master,Single,72217.0,0,0,04/10/2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,GER
322,1978,Bachelor,Living Together,42554.0,1,1,01/12/2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,AUS
175,1986,Bachelor,Married,71952.0,1,0,01/10/2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,SP
6988,1986,Bachelor,Married,71952.0,1,0,01/10/2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,AUS
7476,1964,Master,Single,63972.0,0,1,12/02/2012,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,SA
5221,1957,Bachelor,Married,52852.0,0,1,12/01/2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,GER
9286,1960,Master,Living Together,83151.0,0,0,10/10/2012,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,SP
11074,1977,Bachelor,Single,85072.0,0,0,04/09/2014,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,SA
6534,1974,Bachelor,Living Together,47889.0,1,0,01/04/2014,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,SA
8373,1979,High School,Living Together,24594.0,1,0,12/10/2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,CA
3829,1979,High School,Living Together,24594.0,1,0,12/10/2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,SA
4501,1965,Master,Single,69882.0,0,0,11/10/2013,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,SP
2292,1985,Bachelor,Single,22327.0,1,0,08/02/2013,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,SP
8953,1965,Master,Single,35791.0,2,1,05/06/2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,SP
10258,1965,Master,Single,35791.0,2,1,05/06/2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,US
11114,1970,Bachelor,Living Together,19656.0,1,0,02/08/2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,SP
9553,1987,Bachelor,Married,7500.0,0,0,01/09/2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,IND
6055,1979,Bachelor,Married,71626.0,0,0,11/01/2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,SP
4786,1977,Bachelor,Married,75330.0,1,1,10/04/2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,US
8560,1992,Bachelor,Single,48789.0,0,0,09/10/2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,CA
3469,1977,PhD,Divorced,34487.0,1,1,09/06/2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,SP
2532,1987,Master,Single,73454.0,0,0,03/01/2014,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,SP
5268,1960,Bachelor,Married,29440.0,1,1,08/11/2013,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,GER
1545,1986,Bachelor,Married,38508.0,1,0,08/02/2013,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,SP
2254,1983,Bachelor,Married,69520.0,0,0,07/07/2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,AUS
2661,1964,Bachelor,Single,18701.0,1,1,06/04/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,SA
3130,1964,Bachelor,Single,18701.0,1,1,06/04/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,SP
999,1991,Bachelor,Single,86037.0,0,0,01/02/2013,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,1,0,CA
10172,1988,Bachelor,Single,68655.0,0,0,08/10/2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,SP
6729,1988,Bachelor,Single,68655.0,0,0,08/10/2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,SA
10500,1984,Bachelor,Married,31761.0,1,0,04/05/2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,AUS
7987,1969,Bachelor,Married,65747.0,0,1,03/07/2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,CA
5644,1957,Bachelor,Living Together,42213.0,0,1,10/12/2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,SP
6663,1940,PhD,Single,51141.0,0,0,07/08/2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,SP
10262,1980,Bachelor,Married,15072.0,2,0,05/10/2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,IND
456,1986,Master,Married,7500.0,1,0,02/07/2013,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,0,SP
5748,1965,Bachelor,Married,59754.0,0,1,12/01/2012,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,1,0,SA
8952,1953,Master,Married,65569.0,0,1,11/05/2012,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,SP
9826,1972,PhD,Single,86857.0,0,0,09/12/2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,US
5830,1972,PhD,Single,86857.0,0,0,09/12/2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,SA
8439,1964,Bachelor,Living Together,63404.0,0,2,06/06/2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,SP
7181,1977,Bachelor,Married,30368.0,0,1,11/07/2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,SP
8602,1964,Bachelor,Divorced,69932.0,0,1,06/12/2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,SP
9499,1954,Bachelor,Married,93404.0,1,2,05/07/2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,CA
9771,1988,Master,Single,23331.0,1,0,10/05/2012,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,IND
8541,1990,Master,Married,24683.0,1,0,03/08/2014,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,SP
8475,1973,PhD,Married,157243.0,0,1,03/01/2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,IND
8070,1973,PhD,Married,54222.0,0,1,03/01/2014,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,SP
9757,1972,Bachelor,Living Together,84906.0,0,0,10/04/2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,SP
2088,1972,Bachelor,Living Together,84906.0,0,0,10/04/2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,GER
2320,1978,Master,Married,47025.0,0,1,09/12/2013,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,SP
966,1966,Bachelor,Married,44529.0,0,1,07/05/2013,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,SP
2202,1978,Bachelor,Living Together,41154.0,0,1,04/09/2013,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,SP
7230,1960,PhD,Divorced,50611.0,0,1,10/04/2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,1,0,US
5675,1960,PhD,Divorced,50611.0,0,1,10/04/2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,US
10001,1985,Master,Living Together,7500.0,1,0,08/01/2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,SP
868,1966,Bachelor,Married,44794.0,0,1,06/08/2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,SA
7212,1966,Bachelor,Married,44794.0,0,1,06/08/2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,AUS
2415,1962,Bachelor,Living Together,62568.0,0,1,04/07/2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,SP
8595,1973,Bachelor,Widow,42429.0,0,1,02/11/2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,AUS
7232,1973,Bachelor,Widow,42429.0,0,1,02/11/2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,SP
10142,1976,PhD,Divorced,66476.0,0,1,03/07/2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,US
22,1976,Bachelor,Divorced,46310.0,1,0,12/03/2012,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,SP
4070,1969,PhD,Married,94871.0,0,2,09/01/2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,1,0,CA
